metric_candidate_id,source_evidence_id,source_name,source_type,entity_type,entity_id,segment_id,company_id,stock_code,metric_name,metric_category,period,period_type,value,unit,currency,original_value_text,original_unit_text,table_id,page_no_or_section,calculation_method,is_estimate,is_reported,confidence,review_status,promote_to_metric_id,created_at,notes
metric_cashflow_002837_20260331_c_inf_fr_operate_a_718df89f,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20260331,unknown,1184418626.04,CNY,,1184418626.04,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20260331_n_cashflow_act_a8edf877,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20260331,unknown,-386363968.71,CNY,,-386363968.71,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20251231_net_profit_3f492495,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20251231,unknown,542679980.86,CNY,,542679980.86,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20251231_c_fr_sale_sg_43ef3c26,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20251231,unknown,5089358063.61,CNY,,5089358063.61,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20251231_c_inf_fr_operate_a_a3456c2e,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20251231,unknown,5234861200.37,CNY,,5234861200.37,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20251231_n_cashflow_act_41540f22,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20251231,unknown,157273222.36,CNY,,157273222.36,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250930_c_fr_sale_sg_d3f6e2af,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20250930,unknown,3493079983.51,CNY,,3493079983.51,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250930_c_inf_fr_operate_a_853ff9e6,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20250930,unknown,3567988117.52,CNY,,3567988117.52,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250930_n_cashflow_act_740fe14a,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20250930,unknown,-319034472.29,CNY,,-319034472.29,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250630_net_profit_d96c0add,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20250630,unknown,225891956.62,CNY,,225891956.62,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250630_c_fr_sale_sg_6d6adbde,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20250630,unknown,2287775559.78,CNY,,2287775559.78,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250630_c_inf_fr_operate_a_4ef23b46,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20250630,unknown,2338080753.43,CNY,,2338080753.43,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250630_n_cashflow_act_bb088e43,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20250630,unknown,-233913848.18,CNY,,-233913848.18,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_c_fr_sale_sg_32a3874b,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20250331,unknown,1121116712.09,CNY,,1121116712.09,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_c_inf_fr_operate_a_a73dd8a7,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20250331,unknown,1147777802.64,CNY,,1147777802.64,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_n_cashflow_act_f2081d6b,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20250331,unknown,-170771733.08,CNY,,-170771733.08,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_c_fr_sale_sg_e6a7b4b1,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20250331,unknown,1121116712.09,CNY,,1121116712.09,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_c_inf_fr_operate_a_eee2eb43,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20250331,unknown,1147777802.64,CNY,,1147777802.64,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20250331_n_cashflow_act_75849766,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20250331,unknown,-170771733.08,CNY,,-170771733.08,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_net_profit_d255c2e2,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20241231,unknown,454120286.8,CNY,,454120286.8,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_c_fr_sale_sg_25e7ec9a,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20241231,unknown,3911998140.92,CNY,,3911998140.92,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_c_inf_fr_operate_a_5484ad6c,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20241231,unknown,4023004908.48,CNY,,4023004908.48,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_n_cashflow_act_353e2a93,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20241231,unknown,199835014.95,CNY,,199835014.95,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_net_profit_dbb9dfd9,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20241231,unknown,454120286.8,CNY,,454120286.8,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_c_fr_sale_sg_471bd444,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20241231,unknown,3911998140.92,CNY,,3911998140.92,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_c_inf_fr_operate_a_044fcb1b,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20241231,unknown,4023004908.48,CNY,,4023004908.48,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20241231_n_cashflow_act_80f3db21,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20241231,unknown,199835014.95,CNY,,199835014.95,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_c_fr_sale_sg_473cbdad,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240930,unknown,2783234271.25,CNY,,2783234271.25,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_c_inf_fr_operate_a_3fc2d989,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240930,unknown,2863278126.53,CNY,,2863278126.53,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_n_cashflow_act_53303b62,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240930,unknown,156233696.34,CNY,,156233696.34,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_c_fr_sale_sg_7c0c9825,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240930,unknown,2783234271.25,CNY,,2783234271.25,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_c_inf_fr_operate_a_b9876a52,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240930,unknown,2863278126.53,CNY,,2863278126.53,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240930_n_cashflow_act_3778d18a,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240930,unknown,156233696.34,CNY,,156233696.34,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_net_profit_32cf343a,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20240630,unknown,183274959.26,CNY,,183274959.26,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_c_fr_sale_sg_c4c52e0a,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240630,unknown,1719280339.85,CNY,,1719280339.85,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_c_inf_fr_operate_a_fec5fbce,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240630,unknown,1766843616.99,CNY,,1766843616.99,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_n_cashflow_act_c813c34b,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240630,unknown,-45657141.22,CNY,,-45657141.22,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_net_profit_8a0e6146,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20240630,unknown,183274959.26,CNY,,183274959.26,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_c_fr_sale_sg_f74150fe,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240630,unknown,1719280339.85,CNY,,1719280339.85,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_c_inf_fr_operate_a_db5c1eca,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240630,unknown,1766843616.99,CNY,,1766843616.99,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240630_n_cashflow_act_9c06d397,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240630,unknown,-45657141.22,CNY,,-45657141.22,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_c_fr_sale_sg_d036d524,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240331,unknown,968011067.74,CNY,,968011067.74,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_c_inf_fr_operate_a_9bd3ff6d,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240331,unknown,997495854.22,CNY,,997495854.22,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_n_cashflow_act_7c9dc4d0,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240331,unknown,56269339.69,CNY,,56269339.69,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_c_fr_sale_sg_4bb8b03d,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20240331,unknown,968011067.74,CNY,,968011067.74,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_c_inf_fr_operate_a_65ac48fe,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_inf_fr_operate_a,cashflow,20240331,unknown,997495854.22,CNY,,997495854.22,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20240331_n_cashflow_act_f6eff946,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,n_cashflow_act,cashflow,20240331,unknown,56269339.69,CNY,,56269339.69,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_net_profit_ae4dbbf7,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,net_profit,cashflow,20231231,unknown,348748744.38,CNY,,348748744.38,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
metric_cashflow_002837_20231231_c_fr_sale_sg_18acc58f,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20231231,unknown,2917530847.85,CNY,,2917530847.85,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
